Witdh=12,Height=12 !!!
 -0.025684, -0.025684, -0.025684, -0.025684,  0.006145,  0.453466,  0.627700,  0.155089, -0.411496, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684, -0.025684, -0.025684,  0.385770,  0.952500,  0.679498, -0.633753, -0.119069, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684, -0.025684,  0.214949,  0.995953,  0.953297,  0.271999,  1.302842,  1.024285, -0.092941, -0.054981, -0.025684,
 -0.025684, -0.025684, -0.025684,  0.761145,  1.405063,  0.127779,  1.109115,  1.335394,  0.503091, -0.816993, -0.195625, -0.025684,
 -0.025684, -0.025684, -0.025684,  1.014322,  1.688223,  0.625151,  0.833028,  0.248981,  0.625594,  0.873823,  0.325385, -0.025684,
 -0.025684, -0.025684, -0.025684,  0.792559,  2.077986,  1.716518, -0.220537,  0.646526,  0.923744,  0.571374,  0.040573, -0.025684,
 -0.025684, -0.025684, -0.025684,  0.736845,  2.012584,  1.744631,  0.684915,  0.018729,  0.034559, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684,  0.154023,  1.172410,  1.103399,  1.733697,  2.356955, -0.738399, -0.061815, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684,  0.771688,  1.375616,  0.045731,  1.975816,  2.330580, -0.451431, -0.050237, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684,  1.420887,  1.586930,  0.380274,  0.947226,  0.183227,  0.414485,  0.224829, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684,  1.316580,  1.322599,  0.948899,  0.385420,  0.726238,  0.526125,  0.046186, -0.025684, -0.025684, -0.025684,
 -0.025684, -0.025684,  0.546125,  1.173500,  1.384079,  1.131203,  0.836259,  0.107429, -0.025684, -0.025684, -0.025684, -0.025684,

