Witdh=12,Height=12 !!!
 -0.278835, -0.278835, -0.278835, -0.278835, -0.241888, -0.114855, -0.098367, -0.326939, -0.189306, -0.238666, -0.278835, -0.278835,
 -0.278835, -0.278835, -0.278835, -0.278835, -0.233155, -0.410246,  0.154546,  0.552738,  0.043389, -0.278835, -0.278835, -0.278835,
 -0.278835, -0.278835, -0.278835, -0.223079, -0.167456,  0.784441,  1.329726,  0.390573, -0.565374, -0.330051, -0.222509, -0.278835,
 -0.278835, -0.278835, -0.278835, -0.267064, -0.139752,  1.059893,  0.425768, -0.889082, -0.045809,  0.303408, -0.200028, -0.278835,
 -0.278835, -0.278835, -0.278835, -0.301695,  0.469868,  0.381675, -0.671342,  1.426789,  1.060457,  0.063521, -0.354130, -0.278835,
 -0.278835, -0.278835, -0.278835,  0.238449,  0.061991, -0.423078,  0.984778,  1.379713, -0.449282, -0.284599, -0.278835, -0.278835,
 -0.278835, -0.278835, -0.278835,  0.071661, -0.021395,  0.413125,  0.316423, -0.382123, -0.190131, -0.278835, -0.278835, -0.278835,
 -0.278835, -0.278835, -0.234499, -0.318432,  0.884937,  0.998897, -0.835107, -0.324128, -0.188001, -0.278835, -0.278835, -0.278835,
 -0.278835, -0.278835, -0.232656, -0.252895,  0.790225,  0.354179,  0.050057,  0.187265, -0.299080, -0.278835, -0.278835, -0.278835,
 -0.278835, -0.278835, -0.448775,  0.353831,  0.518887,  0.192785,  1.194961,  0.200890, -0.293910, -0.278835, -0.278835, -0.278835,
 -0.278835, -0.278835,  0.197879,  0.207028,  0.460477,  1.219428,  0.655937, -0.370168, -0.278835, -0.278835, -0.278835, -0.278835,
 -0.278835, -0.278835,  0.615234,  0.878349,  0.628022,  0.016293, -0.316080, -0.278835, -0.278835, -0.278835, -0.278835, -0.278835,

