Witdh=12,Height=12 !!!
 -0.050998, -0.050998, -0.050998, -0.050998, -0.023976,  0.090934,  0.093120,  0.186663,  0.583909,  0.156190, -0.050998, -0.050998,
 -0.050998, -0.050998, -0.050998, -0.050998,  0.025070,  0.030090,  0.724011,  1.402906,  1.061813,  0.154348, -0.050998, -0.050998,
 -0.050998, -0.050998, -0.050998,  0.024848,  0.089264,  0.499137,  1.518121,  0.838686, -0.275499,  0.508171,  0.635644, -0.050998,
 -0.050998, -0.050998, -0.050998, -0.028972, -0.275776,  1.593100,  1.434634, -0.407586,  1.149420,  1.329738,  0.774148, -0.050998,
 -0.050998, -0.050998, -0.050998, -0.147063,  0.359354,  1.070145,  0.043850,  1.506355,  1.357445,  0.696688, -0.161801, -0.050998,
 -0.050998, -0.050998, -0.050998, -0.061020,  0.201354, -0.032954,  1.658107,  1.562862, -0.058333, -0.060307, -0.050998, -0.050998,
 -0.050998, -0.050998, -0.050998,  0.003039, -0.173186,  1.220867,  0.885145,  0.715216,  0.396395, -0.050998, -0.050998, -0.050998,
 -0.050998, -0.050998,  0.004197,  0.022559,  0.616332,  1.206851,  0.065896,  1.151323,  0.885834, -0.050998, -0.050998, -0.050998,
 -0.050998, -0.050998,  0.013740, -0.288338,  1.490488,  0.984260,  0.612117,  1.121524,  0.546762, -0.050998, -0.050998, -0.050998,
 -0.050998, -0.050998, -0.075814,  0.309129,  1.192652,  0.522185,  1.485777,  1.170948, -0.075346, -0.050998, -0.050998, -0.050998,
 -0.050998, -0.050998, -0.169718,  0.181084,  0.311357,  1.270597,  1.242451, -0.186146, -0.050998, -0.050998, -0.050998, -0.050998,
 -0.050998, -0.050998,  0.043054,  0.103250, -0.154670, -0.252004, -0.111151, -0.050998, -0.050998, -0.050998, -0.050998, -0.050998,

