Witdh=100,Height=500 !!!
  1.915909,  0.000000,  0.000000,  0.000000,  1.563271,  0.386403,  2.318879,  0.000000,  0.000000,  0.000000,  0.135401,  0.109568,  0.644306,  0.000000,  0.000000,  0.000000,  0.693609,  0.828142,  0.000000,  1.202802,  0.000000,  1.349044,  0.000000,  0.000000,  0.000000,  0.000000,  4.914969,  0.662782,  0.579444,  0.000000,  0.000000,  2.323573,  0.102816,  0.816875,  1.507466,  0.784441,  0.602973,  1.861648,  0.491381,  0.000000,  0.000000,  1.058496,  1.733042,  0.000000,  2.812231,  2.238196,  0.222813,  0.000000,  0.000000,  0.197852,  0.000000,  0.495547,  0.000000,  0.000000,  1.213953,  0.000000,  0.000000,  0.626834,  0.850064,  0.000000,  0.000000,  0.000000,  0.149178,  0.131719,  0.548117,  0.000000,  0.000000,  0.000000,  0.565037,  0.000000,  0.000000,  0.000000,  0.912046,  1.713491,  0.157001,  2.698613,  0.000000,  1.046195,  2.648327,  0.510966,  0.000000,  2.345414,  0.553687,  0.792718,  0.440420,  0.315298,  1.246953,  0.072118,  1.236261,  1.841369,  2.172909,  3.406694,  0.000000,  1.506147,  0.919099,  0.000000,  0.000000,  0.000000,  0.414431,  1.760603,
  0.000000,  2.308335,  0.000000,  0.000000,  0.846861,  0.000000,  0.000000,  0.348503,  0.194112,  2.241848,  0.670993,  0.000000,  0.000000,  0.000000,  0.428077,  2.041425,  0.000000,  3.849932,  0.084964,  0.574167,  1.626305,  2.520629,  0.000000,  0.000000,  2.065823,  0.000000,  0.000000,  0.983729,  2.161025,  0.000000,  2.456061,  0.125106,  0.554807,  0.000000,  0.000000,  1.814450,  1.612804,  0.000000,  1.516860,  0.354863,  0.372054,  1.590396,  0.124535,  0.000000,  0.785375,  1.650226,  0.000000,  0.000000,  0.367164,  0.838408,  0.000000,  2.401809,  1.413623,  1.302926,  1.172501,  1.787114,  0.349195,  0.047280,  0.483478,  0.000000,  0.499852,  0.000000,  0.340756,  0.000000,  0.000000,  0.000000,  1.052059,  0.277679,  2.115147,  0.958159,  0.297220,  0.497587,  0.000000,  0.265498,  0.000000,  0.000000,  2.944398,  0.137116,  1.621966,  0.000000,  0.706789,  0.000000,  2.432527,  1.712768,  0.877964,  0.181751,  0.000000,  2.317050,  0.642893,  0.000000,  0.000000,  0.405750,  0.546662,  1.624591,  0.090470,  0.306929,  0.927421,  2.868774,  0.000000,  0.000000,
  2.888539,  0.000000,  1.633890,  3.766536,  0.574103,  0.000000,  0.427651,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.197261,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.838975,  2.366002,  0.707663,  0.000000,  1.319396,  1.705685,  0.000000,  0.000000,  0.553411,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.037674,  0.394304,  0.000000,  0.000000,  0.000000,  0.000000,  3.485230,  0.000000,  2.667670,  1.010521,  0.000000,  2.207374,  0.000000,  0.290112,  0.000000,  0.000000,  0.000000,  1.971431,  0.019312,  0.000000,  0.000000,  1.185751,  0.000000,  4.376257,  0.715281,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.454478,  0.000000,  0.000000,  1.101761,  1.602516,  0.000000,  1.611947,  0.000000,  0.000000,  0.151523,  2.209010,  0.694385,  5.163371,  0.000000,  0.937236,  3.821498,  0.313144,  0.721507,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.661274,  0.016111,  3.234961,  0.000000,  0.677176,  0.000000,  1.762384,  2.552970,  0.000000,  0.000000,
  0.000000,  0.000000,  0.000000,  0.000000,  0.329087,  0.000000,  0.000000,  0.511847,  0.000000,  0.000000,  0.000000,  1.743718,  0.000000,  0.000000,  0.000000,  0.577720,  0.000000,  0.000000,  1.995571,  0.232045,  0.000000,  1.742136,  0.117688,  0.000000,  0.000000,  0.000000,  0.000000,  0.044321,  0.000000,  0.278818,  0.000000,  0.000000,  1.367419,  2.987800,  0.000000,  0.000000,  1.893117,  1.892808,  0.000000,  0.022547,  0.000000,  0.000000,  3.572542,  0.752419,  0.000000,  0.800548,  0.478745,  0.000000,  0.000000,  2.435665,  0.233346,  1.539472,  0.000000,  0.742579,  0.000000,  0.000000,  0.767627,  0.000000,  0.000000,  0.171024,  2.652884,  0.000000,  0.000000,  1.902547,  0.000000,  0.872688,  0.000000,  0.455315,  0.000000,  0.000000,  2.107711,  0.000000,  1.115354,  0.294642,  2.392540,  0.000000,  0.516233,  2.664916,  1.010932,  0.000000,  0.000000,  0.000000,  0.218858,  0.000000,  0.000000,  0.000000,  1.002949,  0.000000,  0.000000,  0.000000,  0.931414,  0.000000,  0.393665,  0.888774,  1.052896,  0.000000,  2.462903,  2.633765,  1.295507,  0.000000,
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.212098,  0.000000,  0.000000,  0.432680,  0.655529,  1.571671,  0.000000,  0.000000,  0.000000,  1.445602,  1.127872,  0.000000,  0.000000,  0.127879,  0.469668,  0.000000,  0.000000,  0.000000,  0.000000,  2.593256,  0.000000,  0.000000,  0.000000,  0.000000,  2.351780,  0.000000,  0.000000,  0.265581,  1.407549,  0.000000,  0.705765,  3.793169,  0.000000,  0.000000,  1.424908,  0.582627,  1.682018,  0.000000,  0.917041,  0.000000,  0.000000,  0.002813,  1.231071,  0.000000,  0.000000,  1.070164,  0.000000,  1.929056,  0.000000,  0.308567,  0.037115,  0.000000,  1.283926,  1.734730,  0.000000,  0.000000,  2.328067,  0.000000,  1.166953,  0.135027,  1.322843,  0.000000,  0.000000,  1.102441,  0.000000,  0.000000,  0.060485,  0.798997,  0.000000,  0.000000,  0.000000,  3.233718,  0.000000,  2.687816,  0.000000,  0.000000,  0.000000,  2.648517,  0.000000,  0.013677,  0.220015,  0.000000,  0.000000,  0.000000,  2.748735,  0.000000,  0.000000,  0.000000,  1.310082,  0.090908,  0.000000,  0.003222,  0.000000,
  1.075134,  0.000000,  0.000000,  0.000000,  1.280751,  0.026758,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.497445,  0.000000,  0.562090,  0.116145,  2.151830,  1.629518,  0.738613,  2.241194,  0.520409,  0.680267,  0.339569,  1.216564,  0.366176,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.175926,  0.000000,  2.185304,  0.000000,  0.000000,  0.000000,  0.179774,  0.573146,  0.000000,  0.000000,  3.334063,  0.601129,  0.350690,  3.062032,  1.011391,  0.456543,  0.000000,  0.000000,  1.706261,  0.000000,  0.128681,  0.462641,  0.000000,  0.000000,  0.000000,  0.000000,  3.504449,  0.000000,  0.069982,  3.589512,  0.644371,  0.000000,  1.616611,  0.000000,  0.000000,  3.422019,  0.000000,  0.000000,  0.000000,  3.197090,  0.000000,  2.370412,  0.000000,  1.850929,  0.000000,  0.249084,  0.000000,  0.000000,  0.000000,  0.000000,  1.759742,  0.000000,  0.853457,  0.000000,  0.000000,  0.000000,  0.457221,  2.564490,  0.327338,  0.000000,  0.000000,  0.000000,  1.739866,  0.471903,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,
  0.000000,  3.225172,  0.451530,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.883135,  3.056319,  0.000000,  0.000000,  0.195119,  0.000000,  0.501184,  3.248459,  0.000000,  0.596257,  0.000000,  0.000000,  1.249449,  0.000000,  0.000000,  0.262338,  3.253260,  0.384668,  0.000000,  0.000000,  2.910559,  0.000000,  0.120624,  1.315705,  3.054203,  0.499558,  0.000000,  0.000000,  0.110047,  0.000000,  0.000000,  0.000000,  0.000000,  0.780485,  0.000000,  0.000000,  0.000000,  3.898124,  0.000000,  0.023778,  0.000000,  0.000000,  0.000000,  1.274428,  1.034151,  0.000000,  0.347382,  1.136495,  0.000000,  3.603181,  1.499007,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.013900,  0.000000,  0.158920,  0.646031,  0.000000,  0.211352,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.643243,  0.000000,  0.895003,  1.414293,  2.656017,  0.893305,  0.000000,  0.548543,  0.000000,  1.403941,  0.000000,  0.000000,  3.326080,  0.000000,  0.000000,  0.000000,  1.425459,  0.118310,  0.749559,  0.210259,  0.589367,  0.000000,  0.000000,  0.000000,
  0.508221,  1.480842,  0.000000,  5.887066,  0.689230,  0.000000,  0.000000,  0.179520,  1.470227,  0.000000,  1.264620,  1.371450,  2.746563,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.373169,  0.000000,  0.228397,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.784821,  0.326007,  0.000000,  1.000371,  0.133253,  0.000000,  0.000000,  0.000000,  0.000000,  3.999724,  0.000000,  0.000000,  2.633737,  0.000000,  2.015121,  0.871837,  0.000000,  0.933397,  2.321304,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.566137,  0.000000,  0.000000,  1.252852,  1.457333,  3.748131,  0.000000,  0.000000,  0.212445,  0.000000,  0.000000,  1.560925,  0.833417,  0.000000,  0.028994,  0.000000,  0.000000,  1.792116,  0.000000,  0.000000,  0.000000,  2.565162,  0.548985,  3.609015,  3.158999,  0.000000,  0.000000,  5.951752,  1.257322,  0.435489,  0.000000,  0.000000,  2.680515,  1.250349,  1.081857,  1.143790,  0.846915,  0.686352,  0.000000,  0.000000,  0.000000,  0.100934,  0.843430,  0.000000,  0.479337,  2.664005,  0.000000,  4.394322,  0.187659,  0.000000,
  3.647824,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.647031,  0.483246,  2.159569,  0.000000,  0.000000,  0.974503,  0.000000,  0.126283,  0.000000,  0.512546,  0.000000,  1.539780,  0.000000,  4.062731,  0.000000,  0.000000,  1.029784,  0.000000,  0.000000,  0.000000,  0.419728,  1.527641,  0.000000,  0.000000,  1.728075,  0.051865,  0.449955,  0.965968,  0.000000,  0.511044,  0.000000,  0.000000,  3.790562,  0.000000,  0.000000,  0.164515,  1.259183,  0.000000,  0.000000,  1.694719,  0.000000,  4.742712,  3.130938,  1.137890,  2.183517,  0.000000,  0.000000,  1.434985,  0.000000,  0.000000,  1.037017,  0.193029,  0.000000,  1.576205,  0.000000,  0.000000,  0.000000,  0.933998,  0.000000,  0.000000,  0.000000,  0.000000,  0.811403,  0.167083,  0.000000,  0.000000,  0.671712,  3.197787,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.333958,  0.987272,  0.000000,  1.969864,  0.000000,  0.000000,  4.132781,  0.000000,  0.000000,  0.000000,  0.000000,  2.115297,  0.830744,  0.000000,
  0.000000,  0.000000,  0.206688,  0.000000,  0.000000,  0.000000,  0.728429,  0.736919,  0.000000,  3.530204,  3.452199,  0.000000,  3.509484,  2.819010,  0.000000,  0.000000,  3.031268,  0.000000,  2.701979,  0.000000,  0.867595,  0.668123,  1.260386,  0.000000,  0.000000,  1.462269,  0.187969,  0.000000,  1.562643,  2.064996,  4.535674,  1.454834,  1.287676,  0.000000,  1.469821,  1.388161,  0.880532,  0.000000,  0.766325,  1.414807,  0.000000,  4.324430,  0.000000,  0.971604,  0.000000,  0.612308,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.461443,  0.000000,  0.395422,  0.332845,  0.000000,  0.000000,  1.235819,  1.098458,  0.000000,  0.000000,  1.875685,  0.000000,  0.000000,  0.214518,  0.000000,  0.000000,  0.453885,  0.217775,  2.598508,  1.381468,  0.606872,  0.684118,  0.000000,  0.371355,  1.799185,  0.000000,  1.057808,  2.224107,  0.000000,  0.451636,  1.877543,  0.190114,  0.000000,  0.000000,  0.000000,  2.999207,  3.948463,  0.000000,  0.748909,  1.901102,  4.063822,  0.000000,  0.000000,  0.000000,  0.351635,  1.270838,  0.000000,  0.000000,  1.269533,
