Witdh=12,Height=12 !!!
 -0.125790, -0.125790, -0.125790, -0.125790, -0.081124,  0.479568,  0.861834,  1.032300,  0.427492, -0.108383, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.125790, -0.125790, -0.003044,  0.465484,  0.718409,  0.661808,  0.202418, -0.094554, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.125790, -0.007942,  0.196789,  0.309786, -0.117732,  0.614692,  1.190543,  1.098257,  0.012065, -0.125790,
 -0.125790, -0.125790, -0.125790, -0.100195,  0.394597,  0.618211,  0.692229,  0.722665,  0.965134,  0.947658, -0.003794, -0.125790,
 -0.125790, -0.125790, -0.125790, -0.334994,  0.794239,  1.669579,  0.563229,  0.295870, -0.162741,  0.137065,  0.020777, -0.125790,
 -0.125790, -0.125790, -0.125790, -0.209621,  0.337202,  1.404229,  0.698082,  0.035123,  0.080110, -0.064986, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.125790, -0.052274, -0.352237,  0.965109,  1.770898,  0.854744, -0.082334, -0.125790, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.062004, -0.004836,  0.304546, -0.472320,  1.640752,  1.432930, -0.030099, -0.125790, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.043735,  0.306257,  0.784871,  0.361578,  1.039225,  1.195134, -0.007238, -0.125790, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.258588,  1.235739,  1.420407,  0.550088,  0.407416,  0.386030, -0.035442, -0.125790, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.570346, -0.055064,  0.198651, -0.215323,  0.140097,  0.046280, -0.125790, -0.125790, -0.125790, -0.125790,
 -0.125790, -0.125790, -0.214862, -0.346821, -0.279825,  0.052360,  0.110576, -0.125790, -0.125790, -0.125790, -0.125790, -0.125790,

