Witdh=12,Height=12 !!!
  0.062500,  0.062500,  0.062500,  0.062500,  0.093750,  0.500000,  0.968750,  0.812500,  0.500000,  0.093750,  0.062500,  0.062500,
  0.062500,  0.062500,  0.062500,  0.062500,  0.281250,  0.593750,  0.531250,  0.281250,  0.093750,  0.062500,  0.062500,  0.062500,
  0.062500,  0.062500,  0.062500,  0.218750,  0.468750,  0.031250, -0.937500, -0.968750,  0.531250,  0.593750,  0.343750,  0.062500,
  0.062500,  0.062500,  0.062500,  0.281250,  0.250000, -0.531250, -0.218750,  0.468750,  0.562500,  0.406250,  0.156250,  0.062500,
  0.062500,  0.062500,  0.062500,  0.031250, -0.593750, -0.468750, -0.062500, -0.062500, -1.250000, -1.281250, -0.156250,  0.062500,
  0.062500,  0.062500,  0.062500, -0.093750, -0.875000, -0.906250, -0.843750, -1.593750, -0.531250,  0.031250,  0.062500,  0.062500,
  0.062500,  0.062500,  0.062500,  0.156250, -0.468750, -1.406250, -1.062500,  0.218750,  0.156250,  0.062500,  0.062500,  0.062500,
  0.062500,  0.062500,  0.187500,  0.312500, -0.468750, -1.781250, -1.062500,  0.437500,  0.187500,  0.062500,  0.062500,  0.062500,
  0.062500,  0.062500,  0.281250,  0.187500, -0.593750, -0.843750, -1.093750, -0.843750,  0.031250,  0.062500,  0.062500,  0.062500,
  0.062500,  0.062500,  0.156250, -0.406250, -0.281250, -0.468750, -1.000000, -1.281250,  0.000000,  0.062500,  0.062500,  0.062500,
  0.062500,  0.062500, -0.281250, -1.218750, -1.812500, -1.531250, -1.531250, -0.187500,  0.062500,  0.062500,  0.062500,  0.062500,
  0.062500,  0.062500, -0.125000, -0.843750, -1.562500, -0.812500, -0.062500,  0.062500,  0.062500,  0.062500,  0.062500,  0.062500,

