Witdh=24,Height=24 !!!
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.093750,  0.281250,  0.343750,  0.062500, -0.062500,  0.062500,  0.062500, -0.031250, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.031250,  0.312500,  0.437500,  0.437500,  0.281250,  0.031250, -0.062500,  0.031250,  0.031250, -0.031250, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.187500,  0.531250,  0.562500,  0.437500,  0.375000,  0.281250, -0.093750, -0.093750, -0.218750, -0.125000, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.062500,  0.531250,  0.718750,  0.562500,  0.593750,  0.875000,  0.562500,  0.062500, -0.375000, -0.375000, -0.187500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.062500,  0.406250,  0.687500,  0.687500,  0.781250,  0.906250,  0.500000,  0.000000, -0.218750, -0.250000, -0.312500, -0.187500,  0.031250,  0.031250, -0.031250, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.000000,  0.312500,  0.656250,  0.656250,  0.468750,  0.562500,  0.562500,  0.000000, -0.312500, -0.000000,  0.156250, -0.031250, -0.125000,  0.062500,  0.093750,  0.000000, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.062500,  0.593750,  0.937500,  0.531250,  0.281250,  0.375000,  0.156250, -0.187500,  0.062500,  0.437500,  0.531250,  0.093750, -0.125000, -0.031250, -0.156250, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.218750,  0.875000,  1.093750,  0.468750,  0.406250,  0.375000, -0.031250,  0.062500,  0.500000,  0.625000,  0.843750,  0.625000,  0.062500, -0.343750, -0.375000, -0.187500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.156250,  1.000000,  1.250000,  0.593750,  0.375000,  0.281250,  0.062500,  0.437500,  0.718750,  0.906250,  0.843750,  0.406250, -0.125000, -0.562500, -0.468750, -0.218750, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.125000,  0.906250,  1.375000,  0.781250,  0.218750,  0.125000,  0.250000,  0.625000,  0.906250,  0.593750,  0.062500, -0.343750, -0.562500, -0.593750, -0.312500, -0.125000, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.031250,  0.750000,  1.656250,  1.125000,  0.312500,  0.125000,  0.312500,  0.718750,  0.437500, -0.218750, -0.593750, -0.593750, -0.437500, -0.218750, -0.093750, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.125000,  0.375000,  1.468750,  1.562500,  0.937500,  0.312500,  0.156250,  0.187500, -0.156250, -0.687500, -0.531250, -0.281250, -0.125000, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.000000,  0.437500,  1.125000,  1.406250,  1.312500,  0.687500, -0.218750, -0.343750, -0.593750, -0.375000, -0.125000, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.187500,  0.687500,  0.750000,  0.968750,  1.437500,  0.968750, -0.281250, -0.843750, -0.656250, -0.062500,  0.031250, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.031250,  0.468750,  0.718750,  0.500000,  0.562500,  1.343750,  1.375000,  0.312500, -0.718750, -0.687500, -0.125000, -0.031250, -0.031250, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,  0.250000,  0.750000,  0.781250,  0.406250,  0.375000,  0.843750,  1.218750,  1.031250, -0.156250, -0.656250, -0.250000, -0.218750, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500,  0.031250,  0.562500,  0.937500,  0.531250,  0.343750,  0.375000,  0.281250,  0.750000,  1.156250,  0.187500, -0.406250, -0.406250, -0.468750, -0.093750, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500,  0.250000,  0.843750,  0.843750,  0.406250,  0.562500,  0.437500,  0.031250,  0.562500,  0.906250,  0.593750, -0.156250, -0.531250, -0.593750, -0.125000, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500,  0.406250,  1.031250,  0.937500,  0.687500,  0.718750,  0.343750,  0.187500,  0.625000,  0.750000,  0.656250, -0.218750, -0.718750, -0.531250, -0.093750, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500,  0.562500,  1.281250,  1.062500,  0.843750,  0.562500,  0.062500,  0.312500,  0.750000,  0.593750,  0.062500, -0.593750, -0.718750, -0.312500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500,  0.375000,  0.937500,  0.906250,  0.562500,  0.156250,  0.000000,  0.437500,  0.531250,  0.031250, -0.468750, -0.750000, -0.406250, -0.093750, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500,  0.156250,  0.781250,  1.093750,  0.875000,  0.468750,  0.218750,  0.218750, -0.062500, -0.468750, -0.656250, -0.437500, -0.156250, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.031250,  0.281250,  0.625000,  0.531250,  0.187500, -0.031250, -0.250000, -0.468750, -0.562500, -0.375000, -0.156250, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,
 -0.062500, -0.062500, -0.062500, -0.062500, -0.156250, -0.156250, -0.125000, -0.250000, -0.375000, -0.343750, -0.343750, -0.343750, -0.218750, -0.093750, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500, -0.062500,

